Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Country,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,item_price,TotalSalesPerCountry
6207,ES-2015-1525428,2015-04-16,2015-04-18,Second Class,AM-10360,Alice McCarthy,Corporate,Montigny-le-Bretonneux,Ile-de-France,France,Central,OFF-AR-10002939,Office Supplies,Art,"Stanley Highlighters, Water Color",35.76,2,0.0,12.12,17.88,858931.083
9420,ES-2015-1527372,2015-12-06,2015-12-09,First Class,DN-13690,Duane Noonan,Consumer,Cartagena,Murcia,Spain,South,FUR-BO-10002182,Furniture,Bookcases,"Safco Floating Shelf Set, Pine",990.45,5,0.0,148.5,198.09,287146.68
9421,ES-2015-1527372,2015-12-06,2015-12-09,First Class,DN-13690,Duane Noonan,Consumer,Cartagena,Murcia,Spain,South,OFF-FA-10000834,Office Supplies,Fasteners,"Advantus Staples, Assorted Sizes",16.62,2,0.0,6.96,8.31,287146.68
1362,ES-2015-1536399,2015-06-16,2015-06-18,First Class,TS-21160,Theresa Swint,Corporate,Vienna,Vienna,Austria,Central,OFF-FA-10003139,Office Supplies,Fasteners,"Advantus Push Pins, Assorted Sizes",35.64,3,0.0,7.11,11.88,81162.0
3000,ES-2015-1537002,2015-12-23,2015-12-25,Second Class,LW-16990,Lindsay Williams,Corporate,Turin,Piedmont,Italy,South,OFF-BI-10001568,Office Supplies,Binders,"Ibico Binder Covers, Economy",136.5,10,0.0,18.9,13.65,289709.658
3001,ES-2015-1537002,2015-12-23,2015-12-25,Second Class,LW-16990,Lindsay Williams,Corporate,Turin,Piedmont,Italy,South,OFF-LA-10004007,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Adjustable",32.4,3,0.0,4.5,10.799999999999999,289709.658
3002,ES-2015-1537002,2015-12-23,2015-12-25,Second Class,LW-16990,Lindsay Williams,Corporate,Turin,Piedmont,Italy,South,OFF-AR-10001291,Office Supplies,Art,"Sanford Canvas, Fluorescent",155.34,3,0.0,57.42,51.78,289709.658
5645,ES-2015-1539879,2015-09-01,2015-09-06,Standard Class,CD-11980,Carol Darley,Consumer,Herne,North Rhine-Westphalia,Germany,Central,OFF-ST-10004377,Office Supplies,Storage,"Rogers File Cart, Single Width",764.802,6,0.1,135.882,127.467,628840.0305
5646,ES-2015-1539879,2015-09-01,2015-09-06,Standard Class,CD-11980,Carol Darley,Consumer,Herne,North Rhine-Westphalia,Germany,Central,OFF-FA-10001551,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",50.28,4,0.0,15.48,12.57,628840.0305
5647,ES-2015-1539879,2015-09-01,2015-09-06,Standard Class,CD-11980,Carol Darley,Consumer,Herne,North Rhine-Westphalia,Germany,Central,OFF-ST-10001478,Office Supplies,Storage,"Tenex File Cart, Single Width",362.232,3,0.1,-4.068,120.74400000000001,628840.0305
4879,ES-2015-1550182,2015-08-23,2015-08-27,Standard Class,BP-11290,Beth Paige,Consumer,Cavaillon,Provence-Alpes-Côte d'Azur,France,Central,OFF-BI-10003114,Office Supplies,Binders,"Ibico Hole Reinforcements, Economy",20.97,3,0.0,10.26,6.9899999999999993,858931.083
7011,ES-2015-1550182,2015-01-22,2015-01-26,Standard Class,CB-12535,Claudia Bergmann,Corporate,Troyes,Alsace-Champagne-Ardenne-Lorraine,France,Central,TEC-PH-10004827,Technology,Phones,"Samsung Headset, Cordless",64.6425,1,0.15,24.3225,64.6425,858931.083
7012,ES-2015-1550182,2015-01-22,2015-01-26,Standard Class,CB-12535,Claudia Bergmann,Corporate,Troyes,Alsace-Champagne-Ardenne-Lorraine,France,Central,OFF-BI-10000538,Office Supplies,Binders,"Acco Binding Machine, Clear",202.2,4,0.0,22.2,50.55,858931.083
7115,ES-2015-1562184,2015-06-25,2015-06-29,Standard Class,WB-21850,William Brown,Consumer,La Seyne-sur-Mer,Provence-Alpes-Côte d'Azur,France,Central,OFF-EN-10002104,Office Supplies,Envelopes,"Cameo Mailers, with clear poly window",125.1,3,0.0,4.95,41.699999999999996,858931.083
7242,ES-2015-1579115,2015-08-16,2015-08-22,Standard Class,MC-17575,Matt Collins,Consumer,Hamburg,Hamburg,Germany,Central,OFF-SU-10002346,Office Supplies,Supplies,"Elite Ruler, High Speed",41.4,3,0.0,3.24,13.799999999999999,628840.0305
7243,ES-2015-1579115,2015-08-16,2015-08-22,Standard Class,MC-17575,Matt Collins,Consumer,Hamburg,Hamburg,Germany,Central,TEC-CO-10002601,Technology,Copiers,"Brother Fax and Copier, Digital",191.13,1,0.0,26.73,191.13,628840.0305
4602,ES-2015-1586186,2015-06-17,2015-06-20,First Class,VG-21805,Vivek Grady,Corporate,Odense,South Denmark,Denmark,North,FUR-CH-10003540,Furniture,Chairs,"Office Star Bag Chairs, Set of Two",86.535,3,0.5,-77.895,28.845,8638.053
821,ES-2015-1589842,2015-05-14,2015-05-16,Second Class,AR-10825,Anthony Rawles,Corporate,Messina,Sicily,Italy,South,OFF-AR-10002454,Office Supplies,Art,"Binney & Smith Canvas, Water Color",109.08,2,0.0,52.32,54.54,289709.658
822,ES-2015-1589842,2015-05-14,2015-05-16,Second Class,AR-10825,Anthony Rawles,Corporate,Messina,Sicily,Italy,South,TEC-AC-10000089,Technology,Accessories,"SanDisk Router, Bluetooth",1025.4,4,0.0,399.84,256.35,289709.658
5048,ES-2015-1590255,2015-12-01,2015-12-07,Standard Class,RH-19495,Rick Hansen,Consumer,Mijas,Andalusía,Spain,South,OFF-SU-10000304,Office Supplies,Supplies,"Kleencut Ruler, Serrated",82.08,8,0.0,20.4,10.26,287146.68
8459,ES-2015-1590834,2017-01-01,2017-01-03,Second Class,CD-12790,Cynthia Delaney,Home Office,Berlin,Berlin,Germany,Central,OFF-ST-10001547,Office Supplies,Storage,"Rogers Lockers, Industrial",509.04,3,0.2,114.48,169.68,628840.0305
949,ES-2015-1591803,2015-08-09,2015-08-13,Second Class,JF-15295,Jason Fortune-,Consumer,Fontenay-aux-Roses,Ile-de-France,France,Central,TEC-MA-10000687,Technology,Machines,"Konica Calculator, Red",248.778,6,0.15,70.218,41.463,858931.083
6747,ES-2015-1611223,2015-11-25,2015-11-27,First Class,TB-21625,Trudy Brown,Consumer,Vienna,Vienna,Austria,Central,TEC-CO-10002583,Technology,Copiers,"Canon Fax and Copier, Color",963.9,5,0.0,231.3,192.78,81162.0
6748,ES-2015-1611223,2015-11-25,2015-11-27,First Class,TB-21625,Trudy Brown,Consumer,Vienna,Vienna,Austria,Central,TEC-MA-10002435,Technology,Machines,"Epson Receipt Printer, Wireless",351.09,3,0.0,84.24,117.02999999999999,81162.0
4984,ES-2015-1630549,2015-06-28,2015-07-03,Standard Class,JM-15580,Jill Matthias,Consumer,Roanne,Auvergne-Rhône-Alpes,France,Central,OFF-LA-10003283,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",16.5,2,0.0,2.28,8.25,858931.083
5114,ES-2015-1637634,2015-03-22,2015-03-27,Standard Class,EJ-13720,Ed Jacobs,Consumer,Stavanger,Rogaland,Norway,North,FUR-FU-10002017,Furniture,Furnishings,"Rubbermaid Door Stop, Duo Pack",131.58,3,0.0,9.18,43.860000000000007,20525.37
5115,ES-2015-1637634,2015-03-22,2015-03-27,Standard Class,EJ-13720,Ed Jacobs,Consumer,Stavanger,Rogaland,Norway,North,OFF-ST-10001142,Office Supplies,Storage,"Smead Folders, Wire Frame",49.68,3,0.0,2.97,16.56,20525.37
422,ES-2015-1640672,2015-02-02,2015-02-05,First Class,KH-16630,Ken Heidel,Corporate,Dresden,Saxony,Germany,Central,TEC-PH-10001432,Technology,Phones,"Motorola Signal Booster, Cordless",583.92,8,0.5,-58.56,72.99,628840.0305
423,ES-2015-1640672,2015-02-02,2015-02-05,First Class,KH-16630,Ken Heidel,Corporate,Dresden,Saxony,Germany,Central,TEC-CO-10003534,Technology,Copiers,"HP Fax and Copier, Digital",86.265,1,0.5,-0.015,86.265,628840.0305
424,ES-2015-1640672,2015-02-02,2015-02-05,First Class,KH-16630,Ken Heidel,Corporate,Dresden,Saxony,Germany,Central,OFF-PA-10000908,Office Supplies,Paper,"Xerox Note Cards, Premium",13.185,1,0.5,-7.935,13.185,628840.0305
8463,ES-2015-1647523,2015-09-20,2015-09-22,First Class,TT-21220,Thomas Thornton,Consumer,Poissy,Ile-de-France,France,Central,OFF-AP-10002128,Office Supplies,Appliances,"Hoover Blender, Black",171.558,2,0.1,47.598,85.779,858931.083
8464,ES-2015-1647523,2015-09-20,2015-09-22,First Class,TT-21220,Thomas Thornton,Consumer,Poissy,Ile-de-France,France,Central,OFF-AR-10004519,Office Supplies,Art,"Boston Canvas, Fluorescent",274.5,5,0.0,49.35,54.9,858931.083
4545,ES-2015-1647855,2015-07-19,2015-07-25,Standard Class,DB-13615,Doug Bickford,Consumer,Landerneau,Brittany,France,Central,FUR-BO-10004547,Furniture,Bookcases,"Bush Stackable Bookrack, Traditional",332.019,3,0.1,55.269,110.673,858931.083
1162,ES-2015-1653919,2015-09-20,2015-09-25,Standard Class,EB-13705,Ed Braxton,Corporate,Ludwigshafen am Rhein,Rhineland-Palatinate,Germany,Central,OFF-ST-10001818,Office Supplies,Storage,"Smead Trays, Blue",43.632,1,0.1,1.452,43.632,628840.0305
1163,ES-2015-1653919,2015-09-20,2015-09-25,Standard Class,EB-13705,Ed Braxton,Corporate,Ludwigshafen am Rhein,Rhineland-Palatinate,Germany,Central,OFF-AR-10004986,Office Supplies,Art,"Boston Pens, Easy-Erase",57.96,4,0.0,19.08,14.49,628840.0305
1164,ES-2015-1653919,2015-09-20,2015-09-25,Standard Class,EB-13705,Ed Braxton,Corporate,Ludwigshafen am Rhein,Rhineland-Palatinate,Germany,Central,OFF-AR-10002640,Office Supplies,Art,"Boston Pens, Blue",71.1,5,0.0,1.35,14.219999999999999,628840.0305
925,ES-2015-1657853,2015-05-28,2015-05-31,First Class,DP-13165,David Philippe,Consumer,Pulheim,North Rhine-Westphalia,Germany,Central,OFF-BI-10002570,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear",141.3,5,0.0,29.55,28.26,628840.0305
926,ES-2015-1657853,2015-05-28,2015-05-31,First Class,DP-13165,David Philippe,Consumer,Pulheim,North Rhine-Westphalia,Germany,Central,FUR-TA-10004132,Furniture,Tables,"Bevis Coffee Table, with Bottom Storage",827.268,4,0.35,-394.572,206.817,628840.0305
927,ES-2015-1657853,2015-05-28,2015-05-31,First Class,DP-13165,David Philippe,Consumer,Pulheim,North Rhine-Westphalia,Germany,Central,FUR-BO-10002182,Furniture,Bookcases,"Safco Floating Shelf Set, Pine",713.124,4,0.1,39.564,178.281,628840.0305
928,ES-2015-1657853,2015-05-28,2015-05-31,First Class,DP-13165,David Philippe,Consumer,Pulheim,North Rhine-Westphalia,Germany,Central,OFF-BI-10001833,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled",44.1,6,0.0,13.5,7.3500000000000005,628840.0305
929,ES-2015-1657853,2015-05-28,2015-05-31,First Class,DP-13165,David Philippe,Consumer,Pulheim,North Rhine-Westphalia,Germany,Central,OFF-AP-10003717,Office Supplies,Appliances,"Breville Coffee Grinder, White",324.0,6,0.1,-25.2,54.0,628840.0305
2038,ES-2015-1664904,2015-06-27,2015-06-29,First Class,BW-11200,Ben Wallace,Consumer,Dieppe,Normandy,France,Central,OFF-AR-10004825,Office Supplies,Art,"BIC Canvas, Fluorescent",54.96,1,0.0,19.23,54.96,858931.083
2039,ES-2015-1664904,2015-06-27,2015-06-29,First Class,BW-11200,Ben Wallace,Consumer,Dieppe,Normandy,France,Central,FUR-BO-10000160,Furniture,Bookcases,"Safco Library with Doors, Pine",704.052,2,0.1,312.912,352.026,858931.083
5639,ES-2015-1664904,2015-12-03,2015-12-08,Standard Class,NM-18445,Nathan Mautz,Home Office,La Baule-Escoublac,Pays de la Loire,France,Central,OFF-BI-10000734,Office Supplies,Binders,"Avery Binding Machine, Recycled",246.0,5,0.0,105.75,49.2,858931.083
3560,ES-2015-1689666,2015-06-28,2015-06-30,Second Class,FO-14305,Frank Olsen,Consumer,Vienna,Vienna,Austria,Central,OFF-SU-10003267,Office Supplies,Supplies,"Stiletto Scissors, Easy Grip",50.46,2,0.0,13.08,25.23,81162.0
2099,ES-2015-1690587,2015-01-19,2015-01-21,First Class,AB-10600,Ann Blume,Corporate,Sesto San Giovanni,Lombardy,Italy,South,OFF-EN-10004150,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Recycled",48.42,3,0.0,21.24,16.14,289709.658
2908,ES-2015-1702031,2015-06-28,2015-07-04,Standard Class,RP-19390,Resi Pölking,Consumer,Las Rozas de Madrid,Madrid,Spain,South,OFF-AR-10002433,Office Supplies,Art,"Stanley Pens, Easy-Erase",41.28,4,0.0,18.12,10.32,287146.68
1187,ES-2015-1702658,2015-10-01,2015-10-05,Standard Class,RH-19510,Rick Huthwaite,Home Office,Pescara,Abruzzi,Italy,South,OFF-ST-10001974,Office Supplies,Storage,"Rogers File Cart, Industrial",84.96,1,0.4,-32.58,84.96,289709.658
650,ES-2015-1708225,2015-03-04,2015-03-10,Standard Class,DP-13165,David Philippe,Consumer,Rimini,Emilia-Romagna,Italy,South,OFF-FA-10004899,Office Supplies,Fasteners,"OIC Clamps, 12 Pack",57.6,3,0.0,28.8,19.2,289709.658
6373,ES-2015-1708709,2015-09-27,2015-10-01,Standard Class,BT-11485,Brad Thomas,Home Office,Beauvais,Hauts-de-France,France,Central,OFF-LA-10004122,Office Supplies,Labels,"Avery Color Coded Labels, Laser Printer Compatible",79.74,6,0.0,14.22,13.29,858931.083
6374,ES-2015-1708709,2015-09-27,2015-10-01,Standard Class,BT-11485,Brad Thomas,Home Office,Beauvais,Hauts-de-France,France,Central,OFF-LA-10001915,Office Supplies,Labels,"Avery Legal Exhibit Labels, 5000 Label Set",105.57,9,0.0,48.33,11.729999999999999,858931.083
6375,ES-2015-1708709,2015-09-27,2015-10-01,Standard Class,BT-11485,Brad Thomas,Home Office,Beauvais,Hauts-de-France,France,Central,OFF-AP-10001593,Office Supplies,Appliances,"Cuisinart Microwave, Red",1253.07,5,0.1,236.67,250.61399999999998,858931.083
6376,ES-2015-1708709,2015-09-27,2015-10-01,Standard Class,BT-11485,Brad Thomas,Home Office,Beauvais,Hauts-de-France,France,Central,OFF-ST-10001142,Office Supplies,Storage,"Smead Folders, Wire Frame",29.808,2,0.1,-1.332,14.904,858931.083
6377,ES-2015-1708709,2015-09-27,2015-10-01,Standard Class,BT-11485,Brad Thomas,Home Office,Beauvais,Hauts-de-France,France,Central,OFF-FA-10000571,Office Supplies,Fasteners,"Accos Rubber Bands, Assorted Sizes",42.39,3,0.0,9.72,14.13,858931.083
121,ES-2015-1720401,2015-02-18,2015-02-24,Standard Class,KH-16630,Ken Heidel,Corporate,Beaune,Bourgogne-Franche-Comté,France,Central,OFF-FA-10003463,Office Supplies,Fasteners,"OIC Thumb Tacks, Assorted Sizes",34.56,3,0.0,13.77,11.520000000000001,858931.083
4856,ES-2015-1748043,2015-06-08,2015-06-13,Standard Class,NC-18415,Nathan Cano,Consumer,Mannheim,Baden-Württemberg,Germany,Central,OFF-BI-10001124,Office Supplies,Binders,"Ibico Binder Covers, Clear",39.33,3,0.0,2.7,13.11,628840.0305
138,ES-2015-1749151,2015-06-14,2015-06-19,Second Class,LC-16870,Lena Cacioppo,Consumer,Vitry-sur-Seine,Ile-de-France,France,Central,OFF-AR-10001462,Office Supplies,Art,"Stanley Highlighters, Fluorescent",47.88,3,0.0,17.64,15.96,858931.083
139,ES-2015-1749151,2015-06-14,2015-06-19,Second Class,LC-16870,Lena Cacioppo,Consumer,Vitry-sur-Seine,Ile-de-France,France,Central,OFF-BI-10000972,Office Supplies,Binders,"Acco 3-Hole Punch, Economy",271.08,9,0.0,51.3,30.119999999999997,858931.083
1999,ES-2015-1761215,2015-08-11,2015-08-13,Second Class,AH-10195,Alan Haines,Corporate,Trento,Trentino-Alto Adige,Italy,South,OFF-SU-10004980,Office Supplies,Supplies,"Acme Trimmer, Steel",175.92,4,0.0,38.64,43.98,289709.658
2000,ES-2015-1761215,2015-08-11,2015-08-13,Second Class,AH-10195,Alan Haines,Corporate,Trento,Trentino-Alto Adige,Italy,South,OFF-BI-10001384,Office Supplies,Binders,"Cardinal Binder, Economy",69.15,5,0.0,25.5,13.830000000000002,289709.658
2001,ES-2015-1761215,2015-08-11,2015-08-13,Second Class,AH-10195,Alan Haines,Corporate,Trento,Trentino-Alto Adige,Italy,South,TEC-PH-10001557,Technology,Phones,"Apple Speaker Phone, VoIP",370.17,5,0.4,-0.03,74.034,289709.658
2002,ES-2015-1761215,2015-08-11,2015-08-13,Second Class,AH-10195,Alan Haines,Corporate,Trento,Trentino-Alto Adige,Italy,South,OFF-AP-10002229,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Red",140.94,2,0.0,23.94,70.47,289709.658
2816,ES-2015-1770042,2015-09-16,2015-09-20,Standard Class,CH-12070,Cathy Hwang,Home Office,Karlsruhe,Baden-Württemberg,Germany,Central,OFF-BI-10002894,Office Supplies,Binders,"Avery Binding Machine, Durable",251.7,5,0.0,15.0,50.339999999999996,628840.0305
2817,ES-2015-1770042,2015-09-16,2015-09-20,Standard Class,CH-12070,Cathy Hwang,Home Office,Karlsruhe,Baden-Württemberg,Germany,Central,FUR-FU-10002521,Furniture,Furnishings,"Tenex Stacking Tray, Black",75.87,3,0.0,10.62,25.290000000000003,628840.0305
2818,ES-2015-1770042,2015-09-16,2015-09-20,Standard Class,CH-12070,Cathy Hwang,Home Office,Karlsruhe,Baden-Württemberg,Germany,Central,OFF-SU-10003907,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip",90.0,3,0.0,17.1,30.0,628840.0305
6655,ES-2015-1782465,2015-12-21,2015-12-28,Standard Class,AH-10465,Amy Hunt,Consumer,Duisburg,North Rhine-Westphalia,Germany,Central,OFF-ST-10001460,Office Supplies,Storage,"Smead Trays, Industrial",88.128,2,0.1,22.488,44.064,628840.0305
2272,ES-2015-1786064,2015-11-30,2015-12-04,Standard Class,BP-11290,Beth Paige,Consumer,Torrevieja,Valenciana,Spain,South,OFF-BI-10000482,Office Supplies,Binders,"Acco 3-Hole Punch, Recycled",152.4,5,0.0,13.65,30.48,287146.68
7002,ES-2015-1808201,2015-07-14,2015-07-16,First Class,ES-14020,Erica Smith,Consumer,Louviers,Normandy,France,Central,OFF-ST-10001173,Office Supplies,Storage,"Eldon Folders, Industrial",78.57,5,0.1,-6.18,15.713999999999999,858931.083
1338,ES-2015-1808201,2015-11-05,2015-11-07,Second Class,HK-14890,Heather Kirkland,Corporate,Drancy,Ile-de-France,France,Central,TEC-MA-10003812,Technology,Machines,"Panasonic Printer, Wireless",226.5165,1,0.15,26.6265,226.5165,858931.083
1339,ES-2015-1808201,2015-11-05,2015-11-07,Second Class,HK-14890,Heather Kirkland,Corporate,Drancy,Ile-de-France,France,Central,TEC-MA-10004655,Technology,Machines,"Konica Receipt Printer, White",820.488,8,0.15,183.288,102.561,858931.083
1222,ES-2015-1815211,2015-06-28,2015-07-03,Standard Class,AS-10045,Aaron Smayling,Corporate,Mont-de-Marsan,Aquitaine-Limousin-Poitou-Charentes,France,Central,OFF-AR-10001269,Office Supplies,Art,"BIC Markers, Water Color",88.83,3,0.0,31.05,29.61,858931.083
8639,ES-2015-1818378,2015-09-04,2015-09-09,Standard Class,BF-11170,Ben Ferrer,Home Office,Oslo,Oslo,Norway,North,OFF-LA-10000553,Office Supplies,Labels,"Hon Round Labels, Laser Printer Compatible",26.64,4,0.0,10.92,6.66,20525.37
8640,ES-2015-1818378,2015-09-04,2015-09-09,Standard Class,BF-11170,Ben Ferrer,Home Office,Oslo,Oslo,Norway,North,OFF-SU-10000695,Office Supplies,Supplies,"Kleencut Trimmer, Serrated",38.13,1,0.0,10.29,38.13,20525.37
8641,ES-2015-1818378,2015-09-04,2015-09-09,Standard Class,BF-11170,Ben Ferrer,Home Office,Oslo,Oslo,Norway,North,OFF-ST-10004035,Office Supplies,Storage,"Rogers Box, Wire Frame",92.16,4,0.0,11.04,23.04,20525.37
8831,ES-2015-1831867,2015-12-28,2015-12-30,First Class,GB-14575,Giulietta Baptist,Consumer,Hamburg,Hamburg,Germany,Central,OFF-SU-10000171,Office Supplies,Supplies,"Elite Trimmer, Easy Grip",86.58,2,0.0,40.68,43.29,628840.0305
8832,ES-2015-1831867,2015-12-28,2015-12-30,First Class,GB-14575,Giulietta Baptist,Consumer,Hamburg,Hamburg,Germany,Central,OFF-PA-10003884,Office Supplies,Paper,"Eaton Message Books, Multicolor",87.96,4,0.0,40.44,21.99,628840.0305
8833,ES-2015-1831867,2015-12-28,2015-12-30,First Class,GB-14575,Giulietta Baptist,Consumer,Hamburg,Hamburg,Germany,Central,OFF-BI-10001900,Office Supplies,Binders,"Wilson Jones Binder Covers, Clear",21.3,2,0.0,5.28,10.65,628840.0305
5206,ES-2015-1846006,2015-09-13,2015-09-16,First Class,DW-13480,Dianna Wilson,Home Office,Brest,Brittany,France,Central,TEC-AC-10000929,Technology,Accessories,"Belkin Mouse, Bluetooth",81.42,2,0.0,39.06,40.71,858931.083
5207,ES-2015-1846006,2015-09-13,2015-09-16,First Class,DW-13480,Dianna Wilson,Home Office,Brest,Brittany,France,Central,OFF-SU-10000906,Office Supplies,Supplies,"Fiskars Shears, High Speed",666.96,14,0.0,326.76,47.64,858931.083
5208,ES-2015-1846006,2015-09-13,2015-09-16,First Class,DW-13480,Dianna Wilson,Home Office,Brest,Brittany,France,Central,OFF-ST-10000952,Office Supplies,Storage,"Smead File Cart, Blue",229.446,2,0.1,-22.974,114.723,858931.083
5209,ES-2015-1846006,2015-09-13,2015-09-16,First Class,DW-13480,Dianna Wilson,Home Office,Brest,Brittany,France,Central,OFF-FA-10000411,Office Supplies,Fasteners,"Accos Clamps, Assorted Sizes",33.66,2,0.0,10.08,16.83,858931.083
7086,ES-2015-1858721,2015-06-12,2015-06-15,First Class,SC-20845,Sung Chung,Consumer,Vienna,Vienna,Austria,Central,FUR-BO-10003103,Furniture,Bookcases,"Ikea Classic Bookcase, Metal",2056.05,5,0.0,390.6,411.21000000000004,81162.0
4202,ES-2015-1868803,2015-06-23,2015-06-26,Second Class,CS-12130,Chad Sievert,Consumer,Hagen,North Rhine-Westphalia,Germany,Central,OFF-FA-10002264,Office Supplies,Fasteners,"Advantus Rubber Bands, Assorted Sizes",112.32,8,0.0,24.48,14.04,628840.0305
4203,ES-2015-1868803,2015-06-23,2015-06-26,Second Class,CS-12130,Chad Sievert,Consumer,Hagen,North Rhine-Westphalia,Germany,Central,OFF-AR-10002816,Office Supplies,Art,"Boston Canvas, Blue",321.84,6,0.0,80.46,53.639999999999993,628840.0305
4204,ES-2015-1868803,2015-06-23,2015-06-26,Second Class,CS-12130,Chad Sievert,Consumer,Hagen,North Rhine-Westphalia,Germany,Central,OFF-PA-10004343,Office Supplies,Paper,"Enermax Memo Slips, Premium",31.32,2,0.0,0.6,15.66,628840.0305
4205,ES-2015-1868803,2015-06-23,2015-06-26,Second Class,CS-12130,Chad Sievert,Consumer,Hagen,North Rhine-Westphalia,Germany,Central,TEC-PH-10002076,Technology,Phones,"Samsung Audio Dock, Full Size",672.48,4,0.0,87.36,168.12,628840.0305
9178,ES-2015-1875818,2015-09-07,2015-09-11,Standard Class,BM-11650,Brian Moss,Corporate,Dreux,Centre-Val de Loire,France,Central,FUR-CH-10002378,Furniture,Chairs,"Harbour Creations Swivel Stool, Black",319.842,2,0.1,81.702,159.921,858931.083
9179,ES-2015-1875818,2015-09-07,2015-09-11,Standard Class,BM-11650,Brian Moss,Corporate,Dreux,Centre-Val de Loire,France,Central,FUR-BO-10003828,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Metal",514.188,4,0.1,108.468,128.547,858931.083
9180,ES-2015-1875818,2015-09-07,2015-09-11,Standard Class,BM-11650,Brian Moss,Corporate,Dreux,Centre-Val de Loire,France,Central,OFF-BI-10003440,Office Supplies,Binders,"Avery Binder Covers, Economy",33.21,3,0.0,10.26,11.07,858931.083
